,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,Approximated Social Grade
21425,4,0,2,0,0,6,1,1,1,1,1,2,1,0,0,0,3
21426,2,0,2,0,0,2,3,1,2,3,1,2,9,5,4,0,0
21427,5,0,1,0,0,4,0,1,1,1,1,2,0,8,0,4,3
21428,2,0,5,0,1,1,0,1,1,2,1,1,7,0,0,3,2
21429,0,0,2,0,1,7,0,1,1,1,3,7,1,3,12,4,1
21430,2,0,2,0,0,5,0,1,2,1,1,2,0,0,6,0,2
21431,2,0,2,0,0,1,4,0,1,2,1,0,5,1,6,0,0
21432,1,0,2,0,0,6,1,1,1,2,1,6,9,7,0,3,2
21433,5,0,2,0,1,2,1,0,1,3,1,4,6,0,0,0,0
21434,5,0,4,0,0,6,0,1,1,2,3,9,2,1,0,0,0
21435,5,0,2,0,1,6,1,0,1,1,3,1,6,9,3,0,4
21436,4,0,2,1,0,1,1,0,1,2,1,2,5,0,8,3,2
21437,4,0,2,0,0,0,0,1,1,3,3,6,2,4,11,1,4
21438,5,0,2,0,0,5,1,1,2,1,1,2,5,9,4,0,2
21439,0,0,2,0,1,5,1,1,1,2,1,2,0,0,4,3,3
21440,2,0,2,0,0,5,0,1,1,2,1,2,1,1,2,3,0
21441,5,0,2,0,1,0,4,1,1,1,1,1,1,1,4,2,3
21442,3,0,2,1,1,5,3,1,1,4,1,1,1,3,4,2,4
21443,5,0,3,0,1,5,1,1,1,1,1,2,1,6,11,3,0
21444,2,0,2,0,0,4,0,1,2,2,1,9,6,6,0,1,0
21445,2,0,2,0,1,0,1,0,1,1,1,1,5,4,8,0,4
21446,5,0,2,0,1,0,3,1,1,2,3,2,5,0,0,2,1
21447,4,0,3,0,0,5,0,1,1,3,1,2,5,0,0,4,0
21448,0,0,2,0,0,2,1,0,1,1,1,2,0,7,2,0,4
21449,0,0,3,0,1,0,0,1,2,2,2,1,1,1,2,0,4
21450,2,0,3,0,1,3,3,1,1,1,1,2,2,9,6,0,1
21451,4,0,1,0,1,2,0,1,1,1,1,2,0,8,10,3,3
21452,5,0,3,0,0,5,0,0,1,2,1,2,5,5,11,0,2
21453,3,0,2,0,0,4,1,1,1,2,1,1,1,8,6,3,2
21454,2,0,2,0,1,4,0,1,1,3,1,2,5,9,6,4,4
21455,4,0,5,0,1,6,1,0,1,3,1,2,3,2,8,1,2
21456,3,0,2,0,1,1,0,1,1,1,3,2,1,9,0,3,2
21457,0,0,2,0,1,3,0,1,1,2,1,9,8,0,6,3,0
21458,2,0,1,0,0,1,0,1,1,2,3,2,6,2,0,0,2
21459,4,0,2,0,1,0,0,1,1,1,1,2,0,4,9,0,4
21460,0,0,2,0,1,7,1,1,1,2,1,2,0,9,0,3,1
21461,3,0,5,0,1,5,0,1,1,2,1,2,1,4,0,1,1
21462,5,0,3,0,1,0,1,1,1,1,1,1,0,5,0,0,4
21463,1,0,2,0,0,0,1,1,1,2,1,2,1,8,6,0,4
21464,5,0,2,0,1,6,0,1,2,3,1,9,5,7,0,3,0
21465,4,0,5,0,1,1,0,1,1,2,1,2,0,0,11,0,3
21466,3,0,1,0,1,3,0,0,1,1,1,1,1,0,3,3,0
21467,2,0,5,0,1,2,3,1,1,2,1,2,0,3,4,3,4
21468,3,0,2,0,0,3,1,1,1,2,1,2,2,0,3,0,1
21469,3,0,5,0,1,0,0,0,1,1,1,9,1,0,9,0,3
21470,0,0,3,0,1,4,0,1,1,2,4,1,6,7,7,3,4
21471,2,0,1,0,1,7,1,0,1,1,1,2,5,4,11,0,1
21472,1,0,3,0,1,5,1,1,1,1,1,2,1,1,0,0,4
21473,5,0,5,0,0,3,1,1,1,1,1,2,1,0,0,0,2
21474,2,0,2,0,1,0,1,1,1,5,1,2,1,8,4,3,2
21475,2,0,2,0,1,0,0,1,1,1,1,2,1,8,2,4,3
21476,3,0,3,0,1,4,0,1,1,1,4,0,5,4,0,0,2
21477,2,0,1,0,1,1,1,1,1,2,1,2,2,5,11,3,4
21478,3,0,1,0,0,7,1,1,1,1,1,2,0,0,10,0,4
21479,4,0,2,0,1,0,0,1,2,1,1,2,7,0,0,0,2
21480,1,0,5,0,1,6,1,0,1,1,1,2,1,0,6,3,2
21481,5,0,2,0,0,4,1,0,1,1,5,2,6,3,0,0,4
21482,2,0,2,0,0,4,1,0,1,3,1,1,8,8,4,0,3
21483,3,0,2,0,1,5,4,1,1,2,1,9,3,7,8,4,2
21484,4,0,2,0,0,1,1,1,1,1,1,1,1,5,2,3,0
21485,2,0,2,0,0,1,1,1,1,1,1,2,1,0,0,0,3
21486,3,0,1,0,1,4,3,1,2,5,1,1,9,5,4,0,4
21487,4,0,5,0,0,3,0,1,1,2,1,9,1,9,7,2,3
21488,5,0,5,0,0,4,0,1,2,2,1,1,1,4,2,1,4
21489,4,0,2,0,1,3,0,1,1,2,1,6,1,5,0,1,0
21490,1,0,5,0,0,2,1,1,1,1,1,1,8,2,10,2,0
21491,2,0,2,0,0,2,0,1,1,3,1,2,3,7,6,0,1
21492,2,0,2,0,1,6,0,1,1,2,1,2,1,2,0,3,1
21493,5,0,3,0,0,5,0,1,1,2,1,2,5,0,0,3,3
21494,2,0,5,0,0,2,1,1,1,1,3,8,5,9,10,3,2
21495,2,0,5,0,0,5,0,1,0,1,1,1,1,6,4,4,4
21496,3,0,2,0,0,4,2,1,1,2,1,2,5,6,3,3,1
21497,3,0,3,0,0,1,0,1,1,1,1,6,2,0,6,3,4
21498,2,0,1,0,1,7,1,1,1,3,3,2,8,2,11,0,0
21499,5,0,2,0,1,0,0,1,1,1,1,1,7,0,4,0,1
21500,3,0,5,0,0,2,3,0,1,1,1,2,1,6,12,3,2
21501,3,0,3,0,0,1,4,0,1,1,1,2,5,0,0,0,3
21502,5,0,1,0,1,5,0,1,1,3,1,2,0,2,4,0,4
21503,4,0,1,0,1,2,1,1,1,3,1,2,0,2,0,0,3
21504,0,0,5,0,0,0,1,1,1,1,1,1,0,9,0,3,0
21505,1,0,2,0,1,7,1,1,1,1,1,1,1,4,2,0,2
21506,4,0,3,0,0,3,0,1,1,2,5,9,1,0,2,3,3
21507,2,0,2,0,0,5,1,0,1,4,1,2,3,8,10,0,4
21508,5,0,1,0,1,0,0,1,1,2,1,1,5,7,2,0,4
21509,3,0,2,0,0,5,1,1,1,2,1,1,1,9,2,0,3
21510,1,0,2,0,1,2,0,1,1,1,1,1,3,8,5,1,2
21511,5,0,1,0,0,1,1,1,1,3,3,2,1,5,5,0,3
21512,2,0,2,0,0,3,0,1,1,2,3,1,5,7,0,3,0
21513,1,0,2,0,1,2,1,1,1,1,1,1,0,9,8,3,4
21514,3,0,5,0,0,7,0,0,1,1,1,0,1,2,11,3,2
21515,5,0,2,1,1,0,3,1,1,1,1,2,7,0,0,3,3
21516,1,0,3,0,1,4,1,1,1,1,3,2,0,1,0,2,2
21517,3,0,2,0,0,4,1,0,1,3,1,9,1,1,0,0,1
21518,4,0,3,0,0,3,0,1,1,2,1,6,0,1,0,3,3
21519,5,0,2,0,0,2,1,1,1,1,1,7,5,3,4,0,2
21520,0,0,4,0,0,3,0,0,1,2,1,2,3,2,5,2,4
21521,2,0,3,0,1,0,1,1,1,2,1,1,1,3,11,3,2
21522,4,0,5,0,0,1,0,1,1,1,1,2,1,5,8,0,1
21523,0,0,2,0,1,4,0,1,1,2,1,1,1,7,11,1,4
21524,2,0,3,0,0,2,0,1,1,2,1,2,0,1,8,4,1
21525,1,0,6,0,0,0,3,1,1,1,1,2,0,7,11,4,4
21526,1,0,6,0,1,1,2,0,1,2,1,2,0,4,11,4,4
21527,2,0,6,0,0,4,0,1,1,2,1,2,5,0,3,3,3
21528,5,0,2,0,0,2,1,0,1,2,1,2,6,3,7,0,4
21529,5,0,1,0,1,6,0,0,1,2,1,2,1,2,0,1,0
21530,1,0,3,0,0,3,2,1,1,2,1,2,1,5,0,3,4
21531,3,0,1,0,0,2,0,1,1,1,3,2,9,0,7,0,2
21532,5,0,2,0,1,2,2,1,1,3,1,2,0,2,0,3,4
21533,4,0,2,0,1,0,0,1,2,2,3,2,1,9,10,0,0
21534,5,0,2,0,1,4,1,1,1,3,1,2,6,1,5,0,2
21535,5,0,5,0,0,3,0,1,1,4,1,1,1,2,0,0,0
21536,2,0,2,0,1,1,0,0,1,2,1,2,6,9,4,0,3
21537,5,0,2,0,0,0,1,1,2,1,3,2,7,5,2,0,4
21538,2,0,2,0,1,5,1,1,1,2,1,2,1,9,9,3,0
21539,3,0,2,0,1,6,0,1,1,1,1,2,1,8,2,0,0
21540,5,0,1,0,1,7,1,1,1,2,1,9,0,4,0,0,2
21541,0,0,2,0,0,6,1,1,1,2,1,6,5,5,4,3,3
21542,2,0,2,0,1,0,1,1,1,2,1,2,2,8,0,2,3
21543,0,0,2,0,0,5,3,1,1,2,1,1,5,1,3,0,1
21544,3,0,3,0,1,0,4,0,2,2,1,1,7,0,8,0,0
21545,0,0,2,0,0,4,0,1,1,1,1,1,1,5,5,3,4
21546,0,0,2,0,0,1,1,1,1,3,1,2,0,5,0,0,2
21547,2,0,2,0,0,2,1,1,1,1,1,2,2,8,6,3,3
21548,3,0,1,0,0,6,1,1,1,3,1,4,6,0,10,3,4
21549,3,0,3,0,1,2,1,1,1,2,1,2,0,0,8,0,2
21550,2,0,3,0,1,3,4,1,2,4,1,2,1,7,7,0,3
21551,4,0,1,0,1,7,0,1,1,2,1,7,2,7,3,3,2
21552,1,0,1,0,1,1,0,1,1,1,1,9,1,0,0,0,3
21553,0,0,3,0,0,0,1,1,2,2,1,1,5,0,11,0,3
21554,5,0,1,0,0,6,0,1,1,2,1,2,1,9,5,3,2
21555,0,0,3,0,1,4,0,1,1,1,1,9,1,0,2,0,1
21556,3,0,2,0,1,3,0,1,1,1,1,2,8,1,0,0,1
21557,2,0,2,0,1,7,1,1,1,1,1,2,1,0,4,0,0
21558,0,0,1,0,1,1,1,1,1,3,1,2,1,5,4,3,4
21559,1,0,5,0,0,5,1,1,1,1,1,1,1,2,11,0,0
21560,2,0,2,0,0,5,0,1,1,2,1,1,8,9,5,3,0
21561,1,0,2,0,0,1,1,1,1,1,1,2,5,1,4,0,4
21562,4,0,1,0,0,0,1,1,1,3,1,2,5,0,12,0,1
21563,0,0,2,0,1,1,0,1,2,1,4,2,5,9,10,0,1
21564,5,0,2,0,1,4,1,1,1,1,1,1,8,4,10,3,4
21565,4,0,2,0,1,3,0,0,1,1,1,9,1,0,6,3,4
21566,2,0,2,0,0,5,0,0,1,1,2,2,9,1,9,4,4
21567,1,0,3,0,0,5,2,1,2,3,1,2,5,1,11,2,1
21568,3,0,2,0,0,0,1,1,1,2,1,2,0,1,4,3,4
21569,0,0,3,0,1,0,1,0,1,1,1,2,3,6,4,3,1
21570,4,0,2,0,1,2,1,0,1,3,1,2,1,0,9,0,2
21571,2,0,5,0,0,3,1,1,1,2,1,2,1,9,0,0,4
21572,5,0,2,0,0,1,1,0,1,1,1,2,1,5,6,3,4
21573,4,0,1,0,1,7,1,0,2,2,1,2,5,0,9,0,4
21574,3,0,2,0,0,5,0,1,1,2,1,2,5,0,0,3,2
21575,3,0,3,0,0,5,4,0,2,2,4,6,5,3,2,0,2
21576,4,0,5,0,1,6,0,0,1,1,5,1,0,8,8,0,2
21577,5,0,2,0,0,7,0,1,1,2,1,2,1,6,1,0,0
21578,0,0,2,0,1,0,0,1,1,1,1,2,3,9,5,3,0
21579,5,0,5,0,1,6,0,1,1,4,1,1,0,2,8,0,1
21580,3,0,2,0,0,2,0,1,1,1,1,1,1,0,2,0,4
21581,5,0,2,0,1,1,1,0,1,1,3,1,6,0,0,3,2
21582,1,0,3,0,0,1,0,0,1,2,1,1,5,1,10,3,4
21583,3,0,5,0,1,5,0,1,1,3,1,1,7,7,5,2,4
21584,3,0,2,0,0,2,0,1,1,2,3,2,2,9,8,0,3
21585,4,0,2,0,1,5,1,1,2,1,1,2,0,2,12,4,2
21586,2,0,2,0,1,2,0,0,1,1,3,1,1,1,11,2,3
21587,3,0,2,0,0,3,0,0,1,2,1,8,1,5,3,3,0
21588,1,0,2,0,1,4,1,0,1,3,1,2,1,0,8,3,4
21589,5,0,1,0,1,0,0,1,1,3,1,1,5,2,8,0,4
21590,1,0,2,0,0,5,0,1,1,2,1,2,5,8,6,3,0
21591,5,0,2,0,1,7,0,1,1,2,1,2,1,4,0,0,1
21592,5,0,2,0,0,5,0,1,1,1,1,2,1,2,11,0,1
21593,3,0,2,0,0,4,1,1,1,1,3,2,1,0,11,0,0
21594,1,0,2,0,1,0,1,0,1,2,1,1,1,4,0,4,4
21595,0,0,2,0,0,2,0,1,1,1,1,2,1,9,0,0,4
21596,1,0,2,0,1,5,1,1,1,1,1,2,1,6,2,3,2
21597,0,0,5,0,0,5,1,1,1,2,1,2,3,4,0,1,4
21598,0,0,2,0,0,2,0,1,1,5,1,9,1,0,0,0,4
21599,1,0,2,0,1,7,4,1,1,2,1,1,5,0,9,0,0
21600,0,0,2,0,0,4,3,1,2,2,3,2,1,4,6,4,2
21601,4,0,0,0,0,3,1,0,1,1,1,2,1,1,0,3,2
21602,5,0,2,0,1,2,4,1,1,1,1,2,9,0,10,0,3
21603,4,0,2,0,0,2,0,1,1,0,1,2,5,3,4,0,2
21604,5,0,5,0,1,5,0,1,1,1,1,2,1,5,7,1,2
21605,2,0,2,0,0,1,1,1,2,1,1,2,1,3,12,0,4
21606,5,0,1,0,1,4,0,1,2,1,1,2,1,9,6,0,3
21607,3,0,2,0,1,2,0,1,1,1,1,2,5,8,6,0,2
21608,2,0,2,0,1,2,0,0,1,1,1,2,8,8,4,3,2
21609,0,0,5,0,0,0,0,1,1,2,1,2,2,3,4,0,4
21610,5,0,2,0,1,3,0,1,1,1,1,2,8,5,0,0,2
21611,2,0,2,0,1,4,1,1,1,1,0,1,1,2,4,0,3
21612,2,0,2,0,0,1,0,1,1,4,4,1,1,0,2,3,1
21613,3,0,1,0,0,4,0,0,1,1,1,2,1,5,8,0,2
21614,1,0,2,0,0,6,1,1,1,1,1,2,1,0,11,3,4
21615,3,0,2,0,1,3,1,1,1,2,1,1,0,4,4,0,4
21616,2,0,1,1,0,5,3,0,1,2,1,2,0,0,11,2,4
21617,5,0,2,0,0,1,4,1,1,1,1,2,5,7,12,3,4
21618,1,0,2,0,0,1,0,1,2,2,1,2,2,2,0,0,3
21619,0,0,5,0,0,4,0,0,1,2,1,2,1,5,0,0,4
21620,2,0,2,0,1,0,3,1,1,1,1,1,0,9,2,1,3
21621,5,0,2,0,0,0,1,1,1,3,1,2,8,2,12,4,3
21622,0,0,1,0,0,7,0,1,1,1,1,2,3,6,0,3,4
21623,5,0,2,0,1,7,0,0,1,2,1,4,0,4,11,0,4
21624,1,0,5,0,1,5,1,1,1,2,1,2,0,0,0,2,0
21625,5,0,2,0,1,4,2,1,1,3,1,1,1,9,11,0,0
21626,2,0,5,0,0,3,1,1,2,1,1,2,0,9,11,3,2
21627,2,0,5,0,1,3,1,1,1,1,1,2,1,5,5,0,4
21628,2,0,2,0,1,3,1,1,1,2,1,6,5,7,0,0,1
21629,2,0,2,0,1,5,1,1,1,3,1,2,1,1,4,0,2
21630,1,0,4,0,0,1,0,1,1,1,1,1,0,8,0,3,3
21631,5,0,2,0,1,5,0,1,1,1,1,2,5,9,12,0,3
21632,0,0,2,0,1,4,0,1,1,1,1,2,5,0,0,0,2
21633,5,0,2,0,0,4,0,1,1,2,1,0,0,9,2,3,0
21634,3,0,2,0,0,3,0,1,1,2,1,2,5,9,6,0,0
21635,3,0,5,0,1,1,0,1,1,2,1,1,3,9,8,0,1
21636,2,0,2,0,1,2,1,1,1,1,1,2,5,9,8,2,4
21637,3,0,5,0,0,4,0,1,1,1,1,1,1,9,4,3,1
21638,0,0,0,0,0,1,1,1,1,1,1,1,2,2,4,3,3
21639,4,0,2,0,0,2,1,1,1,2,1,2,6,0,11,3,2
21640,1,0,2,0,1,6,3,1,1,1,1,2,2,0,2,0,2
21641,4,0,1,0,1,4,0,1,1,1,1,2,2,3,6,3,2
21642,2,0,5,0,0,0,3,1,1,2,1,1,7,6,0,0,0
21643,2,0,2,0,0,2,1,0,1,1,0,2,1,7,0,0,0
21644,2,0,1,0,0,0,0,1,1,2,1,2,1,2,8,0,2
21645,1,0,2,0,0,5,1,1,1,2,1,2,1,0,4,0,4
21646,5,0,2,0,1,0,3,0,1,1,1,1,1,0,5,0,1
21647,2,0,2,0,1,4,0,1,1,2,1,2,0,4,0,0,3
21648,2,0,2,0,0,4,0,1,2,1,1,8,1,0,6,3,2
21649,3,0,5,0,1,0,0,1,1,1,1,2,4,9,11,3,0
21650,5,0,5,0,0,4,0,1,1,1,1,2,1,0,0,0,4
21651,3,0,1,0,1,2,0,1,1,1,1,1,0,9,0,0,3
21652,2,0,2,0,1,4,1,1,1,2,1,2,1,2,3,2,3
21653,4,0,2,0,0,5,3,1,1,2,1,2,1,2,10,0,3
21654,5,0,1,0,0,5,0,0,1,1,1,2,1,6,0,2,1
21655,2,0,1,0,1,7,4,1,0,2,1,2,0,0,6,0,4
21656,1,0,3,0,1,5,3,1,1,2,1,1,5,4,2,3,0
21657,5,0,2,0,0,7,3,1,0,2,1,2,1,8,2,0,0
21658,0,0,1,0,0,6,0,1,1,2,1,2,3,9,4,0,0
21659,3,0,2,0,0,0,1,1,1,1,1,2,1,5,6,0,2
21660,2,0,2,0,1,2,3,1,1,2,1,2,0,7,4,3,2
21661,3,0,2,0,0,4,1,1,2,2,4,2,1,0,3,2,4
21662,1,0,2,0,0,7,0,0,1,1,1,2,2,9,8,3,1
21663,4,0,2,0,0,7,0,1,1,1,1,2,1,0,2,3,1
21664,4,0,3,0,0,6,4,1,2,3,1,2,8,5,6,0,2
21665,2,0,2,0,0,0,1,1,1,1,1,9,1,0,4,4,4
21666,3,0,3,0,0,5,0,1,1,1,1,2,3,9,11,0,4
21667,2,0,4,0,0,0,0,1,1,2,1,1,1,4,12,0,0
21668,0,0,2,0,1,0,4,1,1,3,1,2,8,2,10,3,0
21669,5,0,1,0,1,2,3,1,1,1,1,2,5,8,9,0,2
21670,5,0,2,0,0,0,1,1,1,2,1,1,1,5,2,3,4
21671,0,0,2,0,0,7,0,1,1,1,1,2,2,8,0,0,4
21672,4,0,5,0,1,4,0,1,1,1,1,2,8,0,1,0,3
21673,4,0,2,0,0,1,0,1,2,2,1,2,1,0,3,3,0
21674,5,0,6,0,0,4,1,1,1,1,1,2,0,9,0,0,2
21675,5,0,2,0,0,2,0,1,1,2,1,2,1,9,11,0,1
21676,0,0,0,0,0,0,0,0,1,1,1,2,5,0,0,3,0
21677,5,0,1,0,0,5,1,1,1,1,1,1,1,5,7,0,3
21678,5,0,2,0,1,0,0,1,1,1,1,2,5,4,6,0,0
21679,2,0,2,0,0,5,3,1,1,1,1,4,0,0,4,2,4
21680,3,0,2,0,1,5,0,1,1,4,1,2,0,1,5,3,0
21681,1,0,1,0,0,1,0,1,1,2,1,2,0,7,10,3,1
21682,5,0,2,0,0,0,1,1,1,1,1,2,0,0,10,0,0
21683,0,0,2,0,0,1,1,1,1,1,1,2,5,4,11,1,1
21684,2,0,2,0,0,1,2,1,1,1,1,1,5,4,12,0,0
21685,3,0,3,0,1,3,1,0,1,1,1,2,0,9,0,1,3
21686,3,0,1,0,0,0,4,1,1,1,1,2,1,0,2,0,0
21687,1,0,2,0,1,4,0,1,1,2,1,2,8,2,0,3,4
21688,2,0,2,0,1,0,1,1,1,1,1,2,8,1,10,0,2
21689,1,0,2,0,0,7,3,1,1,2,1,9,1,0,6,0,2
21690,4,0,1,0,0,1,0,1,0,4,4,2,9,1,11,3,2
21691,2,0,2,0,1,3,0,1,1,1,1,9,9,8,0,2,0
21692,3,0,3,0,0,2,1,1,1,1,1,2,2,9,11,3,1
21693,5,0,2,0,0,5,0,1,1,1,1,2,1,3,6,0,0
21694,0,0,2,0,0,1,0,0,1,1,4,2,0,0,9,0,4
21695,3,0,2,0,1,6,0,1,2,2,1,1,0,5,9,0,4
21696,5,0,2,0,0,1,0,1,1,3,1,2,1,9,2,0,2
21697,3,0,5,0,0,6,1,1,1,1,1,2,1,0,4,0,4
21698,4,0,2,0,0,2,0,0,1,1,1,6,1,2,2,3,2
21699,5,0,1,0,0,2,0,0,1,1,1,2,1,7,0,3,4
21700,4,0,2,0,0,4,1,1,1,1,1,2,6,6,11,3,4
21701,3,0,2,0,1,7,0,1,2,1,1,1,1,0,0,0,2
21702,0,0,1,0,0,0,0,1,1,1,1,2,0,3,0,0,4
21703,4,0,2,0,0,5,0,1,1,2,1,1,1,0,0,0,2
21704,0,0,2,0,0,2,2,1,1,2,1,2,0,0,11,4,2
21705,4,0,3,0,0,2,0,1,1,2,1,6,6,0,6,3,0
21706,1,0,1,0,1,5,0,1,1,1,1,1,1,6,2,3,3
21707,1,0,1,0,1,1,0,0,1,2,1,2,1,7,8,0,3
21708,1,0,5,0,1,2,1,1,1,1,1,2,8,1,0,0,2
21709,5,0,2,0,1,0,0,1,1,1,1,1,5,6,9,0,4
21710,2,0,2,0,1,1,0,0,1,2,1,2,0,7,8,1,1
21711,2,0,2,0,1,5,3,0,1,1,3,2,4,0,0,3,2
21712,5,0,2,0,1,3,0,0,1,1,1,2,1,2,2,0,1
21713,5,0,1,0,1,1,4,1,1,1,1,2,8,2,0,0,2
21714,4,0,2,0,1,0,1,1,1,1,1,1,5,9,3,2,1
21715,2,0,2,0,1,3,1,1,1,2,1,9,0,6,11,0,3
21716,0,0,1,0,1,5,0,0,1,1,1,2,5,6,0,2,2
21717,5,0,2,0,0,3,3,0,2,2,1,9,8,4,12,2,4
21718,4,0,2,0,0,0,4,1,2,2,1,2,6,9,3,3,0
21719,5,0,3,0,1,4,1,1,1,1,4,1,0,6,0,0,1
21720,2,0,2,0,1,2,1,1,2,3,1,2,0,1,3,0,2
21721,1,0,5,0,1,7,3,1,1,2,1,2,5,0,0,3,4
21722,5,0,5,0,0,7,0,1,1,2,1,2,1,1,11,3,2
21723,1,0,2,0,0,4,0,1,2,3,1,1,1,4,11,4,1
21724,3,0,3,0,0,1,4,1,1,2,1,2,1,4,1,0,2
21725,3,0,2,0,1,2,1,1,1,1,1,2,1,2,0,0,4
21726,3,0,2,0,1,2,0,1,1,1,1,2,1,6,11,0,1
21727,4,0,3,0,0,2,4,0,1,1,1,1,1,5,0,0,1
21728,1,0,1,0,1,7,1,1,2,2,1,2,0,6,6,2,1
21729,3,0,1,0,1,3,0,1,1,1,1,6,1,5,4,1,4
21730,3,0,1,0,0,0,1,1,1,1,1,1,4,2,8,4,2
21731,2,0,2,0,1,4,0,1,1,3,1,1,2,0,9,0,1
21732,3,0,1,0,0,6,1,1,1,2,1,2,5,1,11,0,0
21733,1,0,2,0,0,0,0,1,1,1,1,1,5,2,11,0,4
21734,0,0,2,0,0,5,4,1,1,2,1,1,5,3,8,0,2
21735,5,0,2,0,0,4,0,0,1,2,1,1,1,3,3,0,2
21736,3,0,2,0,0,5,0,0,1,2,3,1,1,2,0,0,0
21737,3,0,5,0,0,7,0,1,1,2,1,2,0,9,2,3,0
21738,3,0,4,0,1,0,0,1,1,1,1,2,9,7,10,1,4
21739,2,0,2,0,0,3,0,1,2,1,1,2,4,0,4,0,3
21740,5,0,4,0,0,3,0,0,1,2,1,1,4,0,10,1,0
21741,2,0,2,0,0,0,0,1,1,2,5,2,1,2,9,0,2
21742,1,0,3,0,1,7,1,1,1,1,1,6,1,5,0,0,3
21743,5,0,2,0,1,4,3,1,1,1,1,2,1,0,7,3,2
21744,5,0,3,0,1,1,3,1,1,2,1,1,8,1,11,4,1
21745,3,0,1,0,0,0,1,0,2,1,1,9,1,4,0,0,0
21746,5,0,2,0,1,1,0,1,1,1,1,1,5,2,11,0,4
21747,4,0,2,0,0,6,1,1,1,4,1,2,1,5,2,0,0
21748,0,0,2,0,0,3,3,1,1,1,1,1,5,5,4,1,4
21749,5,0,2,0,0,1,1,1,2,2,1,2,1,8,11,0,2
21750,4,0,2,0,1,2,0,1,1,1,1,1,1,0,0,0,4
21751,5,0,5,0,0,2,1,1,1,2,1,1,1,2,2,0,4
21752,2,0,2,0,1,2,0,1,1,3,1,9,2,4,11,3,3
21753,4,0,5,0,0,4,0,1,1,3,1,2,1,2,11,0,3
21754,5,0,2,0,1,4,1,1,1,1,1,2,1,3,4,0,1
21755,2,0,6,0,1,2,1,1,1,2,4,2,1,8,8,3,4
21756,2,0,2,0,1,5,0,1,1,1,1,1,1,3,5,0,4
21757,5,0,4,0,0,4,3,1,1,3,1,2,1,5,4,3,2
21758,2,0,2,0,1,1,1,1,1,3,1,1,9,9,0,4,0
21759,0,0,2,0,0,2,0,1,1,1,1,2,4,3,0,0,3
21760,3,0,1,0,0,0,0,1,1,1,1,2,1,8,9,0,4
21761,3,0,2,0,1,5,1,1,1,1,1,2,1,0,4,0,2
21762,3,0,3,0,1,5,0,0,1,3,1,2,0,2,11,0,2
21763,5,0,1,0,0,3,0,1,1,2,1,2,8,9,10,3,4
21764,5,0,2,0,0,3,2,1,1,2,1,2,1,0,3,0,4
21765,2,0,4,0,1,6,3,1,1,1,1,2,1,6,4,0,2
21766,5,0,5,0,1,0,3,1,1,1,1,1,7,1,12,3,4
21767,1,0,1,0,0,2,3,1,1,1,1,1,7,0,5,0,2
21768,3,0,3,0,0,2,0,0,1,2,1,2,5,0,2,3,2
21769,3,0,2,0,1,2,0,1,1,1,1,2,1,7,10,0,1
21770,2,0,1,0,0,4,1,1,1,1,1,1,5,5,9,4,4
21771,5,0,2,0,0,0,0,0,1,1,1,2,1,6,11,0,0
21772,1,0,5,0,0,4,0,0,1,2,1,2,0,0,4,0,0
21773,3,0,1,0,0,3,1,1,1,1,1,9,1,0,2,0,0
21774,4,0,2,0,0,3,0,1,1,1,1,1,0,9,0,2,3
21775,4,0,2,0,0,1,1,0,1,1,1,1,6,5,0,3,2
21776,4,0,2,0,1,4,3,0,1,1,1,2,0,0,4,0,0
21777,2,0,2,0,1,2,0,1,1,2,1,1,1,3,0,0,4
21778,2,0,2,0,1,0,0,1,2,1,1,2,5,9,0,3,2
21779,5,0,2,0,0,3,1,1,1,2,1,2,0,1,10,1,4
21780,5,0,5,0,0,2,0,0,1,3,1,2,1,0,6,1,0
21781,4,0,2,0,0,3,0,1,1,1,1,1,1,0,10,3,1
21782,2,0,3,0,1,5,1,1,1,3,1,2,1,7,11,3,0
21783,0,0,4,0,1,1,3,0,1,1,1,1,8,0,4,3,0
21784,1,0,1,0,1,0,0,1,1,4,1,1,5,0,10,3,3
21785,0,0,3,0,1,3,1,0,1,5,1,2,6,3,0,4,0
21786,5,0,1,0,1,0,1,1,1,2,1,2,2,1,5,0,2
21787,3,0,2,0,1,7,2,1,1,3,1,2,0,5,0,2,4
21788,1,0,2,0,1,6,0,1,2,1,1,3,7,3,10,0,4
21789,2,0,2,0,1,5,3,1,2,1,3,2,2,9,8,3,0
21790,1,0,2,0,0,3,0,1,1,1,1,2,0,2,4,0,4
21791,5,0,1,0,1,2,0,0,1,1,1,9,0,0,8,0,3
21792,3,0,2,0,1,5,3,1,1,3,1,2,1,2,10,4,3
21793,2,0,1,0,0,7,3,1,1,1,1,2,0,8,2,0,4
21794,1,0,1,0,0,2,0,0,1,2,1,2,1,1,11,0,3
21795,4,0,2,0,0,0,1,1,1,2,1,2,5,2,0,3,3
21796,4,0,2,0,1,3,0,0,1,2,1,2,6,9,0,3,2
21797,5,0,5,0,0,2,2,1,2,2,4,1,0,0,0,3,1
21798,2,0,1,0,1,2,3,1,2,2,1,2,2,5,10,0,3
21799,2,0,5,0,1,0,4,1,1,1,1,2,5,1,4,3,3
