,Region,Residence Type,Family Composition,Population Base,Sex,Age,Marital Status,Student,Country of Birth,Health,Ethnic Group,Religion,Economic Activity,Occupation,Industry,Hours worked per week,Approximated Social Grade
20573,3,0,2,0,0,1,0,1,1,1,1,1,1,5,3,4,1
20574,4,0,5,0,1,2,0,1,2,2,1,2,9,9,5,0,3
20575,0,0,2,0,0,1,0,1,1,1,1,2,1,5,2,3,3
20576,1,0,2,0,1,0,0,0,1,1,3,6,0,0,0,0,0
20577,2,0,2,0,1,5,1,1,1,1,1,2,1,6,11,1,3
20578,4,0,2,0,0,7,1,1,1,3,1,1,5,9,11,0,4
20579,5,0,1,0,1,5,2,1,1,2,1,2,2,9,8,2,4
20580,2,0,4,0,0,2,0,1,1,1,1,3,1,9,11,2,3
20581,2,0,2,0,0,2,0,1,1,3,1,2,1,5,11,3,3
20582,3,0,2,0,0,2,1,1,1,1,2,6,1,9,2,3,4
20583,3,0,2,0,0,4,1,1,1,1,1,2,1,5,2,3,3
20584,2,0,2,0,1,6,1,1,1,3,1,2,5,5,12,0,3
20585,3,0,2,0,1,5,0,1,1,1,1,9,1,4,8,3,2
20586,3,0,2,0,0,3,1,1,1,3,1,1,1,9,2,2,4
20587,4,0,2,0,0,4,1,1,1,1,1,2,1,3,10,3,2
20588,0,0,2,1,1,1,0,1,0,2,0,0,9,7,4,0,4
20589,5,0,3,0,0,5,2,1,1,2,1,1,1,7,4,1,2
20590,3,0,5,0,1,0,0,0,2,2,3,6,0,0,0,0,0
20591,0,0,3,0,1,4,3,1,1,1,1,9,9,2,8,0,1
20592,2,0,2,0,1,0,0,0,1,2,1,1,0,0,0,0,0
20593,2,0,5,0,1,0,0,0,1,2,1,2,0,0,0,0,0
20594,2,0,3,0,0,1,0,1,1,1,1,1,7,3,11,0,2
20595,3,0,4,0,0,2,0,1,1,3,1,1,1,5,4,4,3
20596,0,0,1,0,0,3,3,1,1,1,1,9,3,6,6,0,2
20597,3,0,5,0,0,0,0,0,2,2,1,2,0,0,0,0,0
20598,3,0,2,0,0,0,0,1,1,2,1,1,0,0,0,0,0
20599,3,0,5,0,1,1,0,0,1,2,1,1,4,4,4,1,2
20600,1,0,5,0,1,0,0,0,1,1,1,1,0,0,0,0,0
20601,5,0,3,0,1,2,0,1,1,2,1,9,1,2,10,2,1
20602,5,0,1,0,0,2,0,1,1,1,1,1,7,8,2,0,4
20603,3,0,2,0,1,6,1,1,1,2,1,2,5,0,0,0,2
20604,1,0,1,0,1,7,3,1,1,1,1,2,5,6,12,0,2
20605,5,0,2,0,1,2,1,1,1,2,1,1,1,9,2,1,4
20606,2,0,2,0,0,6,1,1,1,2,3,2,5,8,3,0,4
20607,3,0,2,0,0,2,1,1,1,2,3,6,1,2,10,3,2
20608,4,0,2,0,0,3,1,1,1,1,1,1,1,9,11,2,4
20609,2,0,2,0,1,3,0,1,1,2,1,2,1,2,11,3,1
20610,2,0,2,0,1,6,1,1,1,2,4,2,5,2,10,0,1
20611,2,0,5,0,1,0,0,0,1,1,1,2,0,0,0,0,0
20612,3,0,3,0,0,4,0,1,1,2,1,1,2,2,7,3,1
20613,1,0,2,0,1,7,1,1,1,3,1,2,5,9,2,0,4
20614,2,0,1,0,1,1,0,0,2,1,1,1,6,4,2,0,2
20615,1,0,2,0,1,2,0,1,1,3,1,1,8,9,11,0,4
20616,1,0,3,0,1,3,3,1,1,2,4,2,7,7,4,0,4
20617,5,0,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0
20618,2,0,2,0,0,4,1,1,1,2,1,2,7,8,2,0,4
20619,2,0,1,1,1,1,0,0,0,1,0,0,4,7,5,2,2
20620,4,0,2,0,0,6,1,1,1,4,1,2,5,8,2,0,4
20621,5,0,1,0,1,3,1,1,1,1,1,2,1,7,4,3,1
20622,2,0,2,0,1,5,1,1,1,2,1,1,2,7,4,1,4
20623,5,0,3,1,1,1,0,0,0,2,0,0,4,3,9,2,2
20624,2,0,2,0,0,3,0,1,1,1,1,1,1,0,0,3,4
20625,4,0,1,0,1,4,3,1,1,2,1,2,1,9,3,2,1
20626,1,0,2,0,0,1,0,1,1,2,1,2,8,5,3,0,4
20627,4,0,2,0,0,3,1,1,1,2,1,2,1,4,7,3,2
20628,4,0,1,0,1,5,3,1,1,2,1,2,1,7,4,3,4
20629,4,0,5,0,0,6,0,1,1,3,1,2,5,5,2,0,4
20630,0,0,2,0,0,4,1,1,1,1,1,2,2,0,0,2,3
20631,0,0,1,0,1,4,3,1,2,1,1,2,1,7,4,4,4
20632,3,0,2,0,0,4,1,1,1,1,3,6,1,4,9,2,2
20633,5,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0
20634,2,0,3,0,1,5,0,1,2,4,1,2,8,7,6,0,2
20635,5,0,3,0,0,7,3,1,2,3,3,2,5,1,3,0,1
20636,0,0,5,0,1,0,0,0,1,1,1,1,0,0,0,0,0
20637,2,0,2,0,1,3,1,1,1,3,1,1,7,9,5,0,4
20638,5,0,2,0,0,5,1,1,1,4,1,2,5,3,10,0,2
20639,2,0,3,0,0,4,0,1,1,2,1,2,1,2,8,3,1
20640,2,0,2,0,0,4,1,1,1,2,1,2,1,2,9,3,1
20641,2,0,1,0,0,6,1,1,1,3,1,2,5,2,11,0,1
20642,1,0,2,0,0,3,0,1,1,1,1,2,1,3,9,3,2
20643,2,0,2,0,0,1,0,1,1,1,1,2,3,8,4,0,4
20644,3,0,2,0,1,1,0,1,1,2,1,1,3,2,11,0,2
20645,5,0,3,0,0,1,0,1,1,3,1,9,9,5,3,0,4
20646,3,0,2,0,1,0,0,1,1,1,1,2,0,0,0,0,0
20647,2,0,5,0,1,0,0,0,1,1,1,1,0,0,0,0,0
20648,3,0,1,0,1,7,4,1,1,4,2,9,5,0,0,0,2
20649,0,0,3,0,1,0,0,0,2,1,4,1,0,0,0,0,0
20650,0,0,2,0,0,4,1,1,1,3,1,2,8,1,1,0,1
20651,1,0,2,0,1,4,1,1,2,1,1,2,2,5,3,3,3
20652,2,0,2,0,1,2,0,1,1,4,1,1,9,7,4,0,4
20653,2,0,2,0,1,4,1,1,1,3,1,2,2,1,11,3,1
20654,4,0,2,0,0,5,1,1,1,2,1,2,3,9,6,0,4
20655,5,0,2,0,0,6,1,1,1,4,1,2,5,9,2,0,4
20656,3,0,1,0,1,1,0,0,1,1,1,1,6,0,0,0,2
20657,0,0,3,0,0,1,0,0,1,1,2,6,6,1,8,0,2
20658,0,0,2,0,0,4,1,1,1,1,1,2,1,3,3,3,2
20659,5,0,1,0,0,1,0,1,1,1,2,1,1,5,4,3,3
20660,5,0,5,0,0,5,4,1,1,3,1,2,5,6,10,0,4
20661,5,0,2,0,1,4,1,1,1,1,1,2,1,2,3,3,1
20662,3,0,2,0,1,0,0,1,1,0,1,1,0,0,0,0,0
20663,1,0,2,0,0,0,0,0,1,2,3,9,0,0,12,0,0
20664,1,0,2,0,1,7,1,1,1,3,1,2,5,4,11,0,2
20665,4,0,2,0,1,3,1,1,1,1,1,1,2,8,6,4,3
20666,2,0,3,0,0,4,0,1,1,2,1,1,3,2,11,0,1
20667,1,0,2,0,0,5,1,1,1,1,1,2,1,0,0,2,4
20668,4,0,1,0,1,5,3,1,1,2,2,2,1,0,0,3,2
20669,2,0,5,0,0,0,0,0,1,0,1,2,0,0,0,0,0
20670,1,0,2,0,0,4,1,1,1,2,1,2,1,3,9,3,2
20671,3,0,2,0,0,5,1,1,1,2,1,2,2,5,3,3,3
20672,3,0,2,0,1,2,1,1,1,2,3,4,1,9,5,3,4
20673,5,0,2,0,0,4,1,1,1,1,1,2,1,2,10,2,1
20674,5,0,1,0,0,7,4,1,1,4,1,2,9,2,6,0,1
20675,4,0,1,0,1,5,3,1,1,1,1,2,1,6,11,3,3
20676,2,0,3,0,1,3,0,1,1,3,1,2,1,9,12,3,4
20677,2,0,2,0,0,6,1,1,1,3,1,2,5,6,11,0,4
20678,5,0,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0
20679,5,0,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0
20680,0,0,3,0,1,4,3,1,1,2,1,9,1,9,8,4,4
20681,2,0,3,0,1,0,0,1,1,2,1,2,0,0,0,0,0
20682,2,0,5,0,0,0,0,1,1,1,1,1,0,0,0,0,0
20683,2,0,2,0,1,1,0,1,1,2,1,2,3,7,4,0,4
20684,2,0,2,0,0,6,1,1,1,1,1,2,5,9,5,0,4
20685,1,0,2,0,1,5,1,1,1,1,1,1,5,9,5,0,4
20686,2,0,1,0,0,6,4,1,1,3,1,2,1,9,1,3,4
20687,5,0,2,0,0,4,1,1,1,2,1,1,1,5,2,4,3
20688,3,0,2,0,1,6,1,1,1,1,1,2,5,9,9,0,4
20689,3,0,2,0,0,3,1,1,1,2,1,2,2,5,2,2,3
20690,3,0,2,0,0,1,0,0,1,1,1,2,4,1,5,1,2
20691,5,0,2,0,1,5,1,1,1,2,1,1,1,9,10,1,4
20692,1,0,2,0,1,2,1,1,1,1,1,2,1,9,5,3,3
20693,1,0,2,0,0,3,1,1,1,2,1,1,1,0,0,1,2
20694,2,0,1,0,1,0,0,1,1,1,1,2,0,0,0,0,0
20695,0,0,1,0,1,4,2,1,1,1,1,2,2,1,2,4,2
20696,5,0,5,0,0,0,0,0,1,2,3,6,0,0,0,0,0
20697,5,0,3,0,1,2,0,1,1,1,1,2,1,2,2,3,1
20698,0,0,5,0,1,4,0,1,1,2,1,2,1,9,5,3,4
20699,0,0,2,0,1,4,1,1,1,1,3,4,2,4,8,3,2
20700,4,0,2,0,0,6,1,1,1,3,1,9,5,5,5,0,3
20701,5,0,5,0,1,3,3,1,1,2,1,1,2,0,0,4,4
20702,2,0,2,0,1,7,1,1,1,2,1,2,5,1,6,0,2
20703,1,0,2,0,1,5,1,1,1,2,1,1,5,8,6,0,4
20704,5,0,5,0,0,0,0,0,1,2,1,2,0,0,0,0,0
20705,0,0,3,0,0,0,0,0,1,1,1,9,0,0,0,0,0
20706,3,0,2,0,0,5,2,0,1,1,1,2,0,0,0,0,0
20707,1,0,2,0,0,4,1,1,1,2,1,2,2,5,8,4,3
20708,0,0,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0
20709,3,0,1,0,0,4,3,1,1,2,3,4,1,5,4,2,3
20710,2,0,2,0,0,6,1,1,2,2,1,2,5,0,0,0,4
20711,3,0,3,0,0,3,0,1,1,3,1,1,1,3,7,3,1
20712,4,0,0,0,1,0,0,1,1,1,1,1,0,0,7,0,0
20713,0,0,1,0,0,1,0,1,1,3,1,1,1,3,7,3,2
20714,0,0,1,0,1,5,3,1,1,1,1,1,5,9,2,0,3
20715,5,0,2,0,1,4,1,1,1,1,1,2,1,0,0,3,4
20716,5,0,5,0,0,3,2,1,1,2,1,2,1,5,3,2,3
20717,0,0,3,0,0,0,0,0,1,0,3,6,0,0,0,0,0
20718,3,0,2,0,0,4,0,1,2,2,3,7,8,0,0,0,4
20719,5,0,3,0,0,0,0,0,2,1,1,9,0,0,0,0,0
20720,3,0,1,0,0,7,0,1,1,3,1,2,5,3,11,0,2
20721,3,0,1,0,1,0,0,1,2,1,3,6,0,0,0,0,0
20722,5,0,3,0,0,1,0,0,1,1,1,1,4,1,4,1,2
20723,5,0,2,0,0,4,0,1,1,3,1,2,1,2,8,1,1
20724,3,0,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0
20725,5,0,5,0,1,0,0,0,1,1,1,1,0,0,0,0,0
20726,4,0,3,0,0,2,2,1,1,1,1,2,1,9,11,3,4
20727,0,0,2,0,0,1,0,1,2,2,3,6,7,5,3,0,3
20728,4,0,2,0,1,5,1,1,1,2,1,2,5,6,6,0,4
20729,4,0,2,0,1,7,0,1,1,5,1,2,5,9,5,0,4
20730,2,0,3,0,0,1,0,1,0,2,0,0,1,1,4,3,2
20731,0,0,2,0,1,3,1,1,1,1,3,4,2,9,2,4,3
20732,3,0,3,0,1,3,3,1,1,2,3,4,2,9,9,3,2
20733,0,0,3,0,1,2,0,1,1,1,1,1,1,4,7,3,2
20734,5,0,1,0,1,3,0,1,1,1,1,1,1,2,2,3,2
20735,0,0,2,0,1,0,0,0,1,2,1,9,0,0,0,0,0
20736,4,0,3,0,0,1,0,0,1,1,1,9,6,0,0,0,2
20737,3,0,5,0,0,7,0,1,1,1,1,2,5,7,4,0,4
20738,2,0,3,0,0,5,3,1,1,1,1,1,1,8,6,3,4
20739,2,0,1,0,0,6,4,1,1,3,1,2,5,1,4,0,2
20740,1,0,5,0,0,6,4,1,1,1,1,2,1,2,10,3,1
20741,4,0,2,0,1,7,1,1,1,2,1,2,5,7,4,0,4
20742,0,0,2,0,1,3,1,1,1,2,1,1,1,6,11,3,2
20743,4,0,5,0,1,0,0,0,1,2,1,1,0,0,0,0,0
20744,2,0,2,0,1,3,1,1,2,1,3,6,2,3,2,3,1
20745,0,0,2,0,0,5,1,1,1,1,3,6,5,5,11,0,3
20746,2,0,1,0,0,1,0,1,2,2,4,1,6,3,3,0,2
20747,3,0,3,0,0,1,0,1,1,1,1,2,1,2,10,3,1
20748,4,0,3,0,0,2,0,1,1,2,1,2,1,5,2,4,3
20749,5,0,3,2,1,1,0,1,0,3,0,0,3,6,11,0,3
20750,0,0,2,0,0,7,1,1,1,1,1,2,5,5,8,0,4
20751,3,0,5,0,0,0,0,0,2,2,3,7,0,0,0,0,0
20752,2,0,2,0,0,5,1,1,1,2,1,9,2,4,11,1,4
20753,2,0,2,0,0,4,1,1,1,2,1,9,1,4,6,3,2
20754,0,0,2,0,1,3,1,1,1,4,1,2,8,5,5,0,3
20755,2,0,1,0,1,2,0,1,1,1,1,1,1,7,5,3,2
20756,1,0,3,0,0,5,3,1,1,1,1,2,1,9,5,3,4
20757,2,0,2,0,1,0,0,1,1,1,1,9,0,0,0,0,0
20758,0,0,1,0,0,7,4,1,1,2,1,2,5,5,3,0,3
20759,1,0,2,0,1,6,1,1,1,2,1,2,1,6,10,4,4
20760,5,0,2,0,0,6,1,1,1,3,1,2,5,5,7,0,3
20761,3,0,1,0,1,4,4,1,1,2,1,2,1,3,12,3,1
20762,0,0,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0
20763,5,0,1,1,0,1,0,1,0,2,0,0,1,5,3,3,3
20764,3,0,2,0,1,7,1,1,2,2,1,2,5,2,11,0,1
20765,4,0,2,0,0,4,1,1,1,2,1,1,1,3,9,3,2
20766,3,0,1,0,0,3,2,1,1,2,1,9,1,2,10,3,1
20767,2,0,1,0,1,5,4,1,1,1,1,9,2,3,9,3,2
20768,1,0,2,0,1,3,1,1,1,1,1,1,1,6,11,3,4
20769,2,0,2,0,0,1,0,1,1,1,1,1,1,1,4,3,2
20770,3,0,2,0,1,1,0,0,1,2,1,1,6,6,11,0,2
20771,3,0,2,0,0,2,1,1,1,1,1,1,7,9,2,0,4
20772,3,0,5,0,0,2,0,0,1,1,1,9,6,3,7,0,2
20773,2,0,2,0,0,3,1,1,1,3,1,2,2,8,2,3,3
20774,1,0,5,0,1,1,0,0,2,1,1,2,6,4,9,0,2
20775,1,0,2,0,0,4,1,1,1,1,1,2,1,8,6,3,3
20776,2,0,3,0,0,0,0,0,1,1,1,2,0,0,0,0,0
20777,4,0,2,0,0,5,1,1,1,1,1,2,3,1,5,0,2
20778,1,0,2,0,0,2,1,1,1,3,1,2,1,5,5,3,2
20779,4,0,2,0,1,3,1,1,2,1,1,1,1,8,5,1,4
20780,2,0,2,0,1,6,1,1,1,3,1,2,5,0,0,0,4
20781,0,0,2,0,0,4,1,1,1,2,1,2,1,2,6,2,1
20782,5,0,2,0,0,7,1,1,1,2,1,2,5,9,6,0,4
20783,0,0,3,0,0,3,2,1,1,2,1,2,1,1,2,3,1
20784,4,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0
20785,3,0,3,0,1,0,0,0,1,1,1,2,0,0,0,0,0
20786,2,0,2,0,0,6,1,1,2,2,1,2,1,8,6,2,3
20787,3,0,1,0,0,4,0,1,1,1,1,1,1,4,8,2,2
20788,5,0,1,0,1,0,0,0,1,1,1,2,0,0,0,0,0
20789,0,0,2,0,0,7,1,1,1,2,1,2,5,9,8,0,4
20790,0,0,6,0,0,4,2,1,1,2,1,2,1,2,11,4,1
20791,3,0,1,0,1,1,0,0,1,2,1,0,6,0,0,0,2
20792,5,0,5,0,0,3,0,1,2,2,1,2,2,9,12,3,4
20793,3,0,1,1,0,1,0,0,0,1,0,4,4,3,7,1,2
20794,3,0,3,0,1,0,0,0,1,2,1,9,0,0,0,0,0
20795,0,0,5,0,0,0,0,0,1,1,1,2,0,0,0,0,0
20796,1,0,2,0,1,0,0,0,2,0,1,1,0,0,0,0,0
20797,5,0,2,0,1,3,1,1,1,2,1,1,1,7,4,4,4
20798,4,0,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0
20799,0,0,1,2,0,0,0,1,2,1,1,1,0,0,0,0,0
20800,5,0,1,0,0,7,4,1,1,3,1,2,5,9,5,0,4
20801,2,0,4,0,1,0,0,0,1,2,1,2,0,0,0,0,0
20802,5,0,2,0,1,6,1,1,1,2,1,1,5,7,4,0,2
20803,2,0,2,0,0,4,1,1,1,1,1,2,1,9,4,4,4
20804,3,0,3,0,0,2,3,1,1,1,2,6,2,3,10,1,2
20805,5,0,2,0,1,4,1,1,1,1,1,2,7,6,11,0,4
20806,5,0,2,0,0,5,1,1,1,1,1,2,1,7,4,3,1
20807,2,0,1,0,1,4,3,1,1,3,1,2,2,1,2,1,2
20808,3,0,3,0,0,4,0,1,2,3,1,2,3,7,4,0,4
20809,4,0,3,0,1,0,0,0,1,1,1,9,0,0,0,0,0
20810,2,0,2,0,1,6,1,1,1,2,1,2,5,9,5,0,2
20811,5,0,2,0,0,4,1,1,2,3,5,7,8,7,4,0,4
20812,0,0,2,0,1,6,1,1,1,3,1,2,5,9,5,0,4
20813,5,0,2,0,0,3,0,1,1,1,1,2,3,9,8,0,4
20814,2,0,2,0,1,5,1,1,1,1,1,2,1,0,0,2,2
20815,5,0,2,0,1,2,1,1,1,1,1,2,3,6,11,0,2
20816,4,0,2,0,1,4,1,1,1,1,1,2,1,6,11,4,4
20817,2,0,2,0,0,4,1,1,1,1,1,2,1,2,6,3,1
20818,2,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
20819,5,0,2,0,0,3,0,1,1,1,1,1,1,2,8,1,1
20820,1,0,2,0,0,1,0,1,1,1,1,1,1,5,3,4,3
20821,2,0,1,0,0,2,0,1,2,2,1,1,1,5,5,3,3
20822,1,0,6,0,0,0,0,1,1,1,1,5,0,0,0,0,0
20823,2,0,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0
20824,4,0,5,0,0,1,0,1,1,3,1,2,1,9,1,3,4
20825,5,0,2,0,0,6,1,1,2,3,5,1,5,1,9,0,2
20826,5,0,2,0,0,2,1,1,1,1,1,1,1,5,2,3,3
20827,3,0,0,0,0,4,0,1,1,3,1,2,7,3,11,0,2
20828,4,0,2,0,1,3,1,1,1,2,1,2,2,9,4,2,4
20829,2,0,2,0,0,3,1,1,1,1,1,2,1,2,10,3,1
20830,3,0,2,0,0,3,1,1,2,1,1,2,1,2,11,3,2
20831,3,0,2,0,0,2,1,1,1,1,3,4,1,5,11,3,2
20832,4,0,0,0,1,3,0,1,1,3,1,2,2,0,0,3,2
20833,1,0,3,0,1,2,0,1,2,1,3,6,1,5,3,3,3
20834,3,0,2,0,1,6,1,1,1,3,1,2,5,1,4,0,2
20835,4,0,2,0,0,5,1,1,1,2,1,2,1,3,10,2,2
20836,4,0,2,0,1,4,1,1,1,2,1,2,1,1,4,3,1
20837,4,0,5,0,1,1,0,1,1,1,1,2,3,4,10,0,2
20838,2,0,2,0,1,6,1,1,1,1,1,2,2,7,4,4,2
20839,5,0,2,0,1,1,0,0,2,1,3,6,4,3,7,1,2
20840,5,0,2,0,0,4,1,1,1,2,1,2,1,2,6,1,1
20841,2,0,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0
20842,2,0,3,0,1,3,3,1,1,1,1,2,1,3,9,2,1
20843,0,0,2,0,1,4,1,1,1,2,1,2,1,3,6,2,2
20844,1,0,2,0,1,4,1,1,1,1,1,2,1,2,10,3,1
20845,4,0,2,0,1,3,0,1,2,2,3,6,9,8,6,0,4
20846,2,0,1,0,0,7,4,1,1,3,1,2,5,8,2,0,3
20847,2,0,2,0,0,4,1,1,1,2,1,2,1,2,11,3,1
20848,0,0,2,0,0,2,1,1,1,3,1,2,1,9,0,3,4
20849,5,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0
20850,4,0,2,0,1,3,1,1,1,2,1,1,1,3,9,4,2
20851,3,0,4,0,1,4,0,1,1,1,1,2,1,9,2,1,4
20852,3,0,1,0,0,1,0,1,1,4,1,1,7,5,8,0,3
20853,5,0,2,0,1,3,1,1,1,1,1,1,3,6,11,0,4
20854,1,0,6,0,0,4,0,1,1,2,1,2,1,7,7,3,4
20855,1,0,2,0,1,5,1,1,1,2,1,2,1,8,4,3,4
20856,3,0,1,0,0,1,0,0,1,1,1,1,6,1,5,0,2
20857,2,0,1,0,1,1,0,0,1,4,1,2,4,4,2,4,2
20858,5,0,2,0,1,0,0,0,1,1,1,2,0,0,0,0,0
20859,2,0,5,0,0,0,0,0,1,1,1,1,0,0,0,0,0
20860,0,0,1,0,0,0,0,0,1,0,1,2,0,0,0,0,0
20861,3,0,2,0,0,1,0,0,1,1,1,1,4,4,9,0,2
20862,2,0,2,0,1,2,1,1,1,2,3,1,1,4,8,3,3
20863,2,0,2,0,1,0,0,0,2,1,3,9,0,0,0,0,0
20864,3,0,5,0,0,1,0,1,1,1,1,1,1,8,2,3,4
20865,5,0,1,0,1,3,3,1,1,3,1,2,8,2,8,0,1
20866,4,0,2,0,1,5,1,1,1,1,1,2,1,3,12,2,1
20867,3,0,3,0,1,0,0,0,1,1,1,2,0,0,0,0,0
20868,4,0,5,0,0,3,0,1,1,4,1,2,1,3,9,3,1
20869,3,0,3,0,1,5,3,1,2,3,3,4,5,7,8,0,4
20870,3,0,2,0,1,7,1,1,1,2,1,2,5,4,5,0,4
20871,1,0,2,0,0,5,1,1,2,2,3,6,5,0,0,0,2
20872,5,0,5,0,1,0,0,0,1,1,1,2,0,0,0,0,0
20873,3,0,2,0,0,2,1,1,1,2,1,2,1,9,8,4,4
20874,2,0,2,0,0,2,1,1,1,3,1,2,9,2,8,0,1
20875,2,0,2,0,1,0,0,1,1,1,1,2,0,0,0,0,0
20876,1,0,4,0,1,0,0,0,1,1,1,2,0,0,0,0,0
20877,0,0,2,0,0,3,1,0,1,1,1,2,0,0,0,0,0
20878,2,0,2,0,0,2,0,1,1,2,1,1,1,8,6,1,3
20879,3,0,5,0,0,0,0,1,1,1,4,2,0,0,0,0,0
20880,1,0,3,0,1,5,0,1,2,2,4,6,8,7,8,0,2
20881,1,0,2,0,0,5,1,1,1,4,1,1,5,7,4,0,4
20882,2,0,1,0,0,6,4,1,1,2,1,2,5,5,2,0,3
20883,3,0,1,0,1,7,4,1,1,2,1,2,5,2,10,0,1
20884,2,0,2,0,1,4,1,1,1,2,1,2,1,6,5,3,1
20885,2,0,2,0,0,5,1,1,1,1,1,2,1,2,10,3,1
20886,1,0,2,0,0,3,1,1,1,1,1,1,8,3,4,0,2
20887,5,0,3,0,0,2,0,1,1,2,1,2,2,5,2,3,3
20888,3,0,1,0,1,1,0,1,1,2,1,2,1,7,4,3,4
20889,3,0,3,0,0,1,0,0,1,1,1,1,4,9,2,1,2
20890,2,0,2,0,0,7,1,1,1,2,1,2,5,2,6,0,1
20891,4,0,3,0,0,0,0,0,1,1,1,1,0,0,0,0,0
20892,5,0,3,0,1,7,3,1,1,2,1,2,5,3,7,0,2
20893,3,0,1,0,0,4,3,1,1,2,1,2,1,3,2,3,2
20894,4,0,2,0,1,7,1,1,1,4,1,2,5,2,10,0,1
20895,3,0,3,0,1,0,0,0,2,1,3,6,0,0,0,0,0
20896,5,0,3,0,1,1,0,1,1,2,1,1,1,1,4,3,1
20897,0,0,2,0,0,2,1,1,2,1,3,3,1,1,8,3,2
20898,2,0,1,0,1,1,0,0,1,1,1,2,6,0,0,0,2
20899,4,0,2,0,0,7,1,1,1,1,1,2,5,3,4,0,2
20900,0,0,1,0,0,7,4,1,1,2,3,2,5,0,0,0,4
20901,1,0,3,0,1,0,0,0,1,1,1,1,0,0,0,0,0
20902,1,0,3,0,1,0,0,1,2,2,1,1,0,0,0,0,0
20903,5,0,3,0,0,4,3,1,1,2,1,2,2,5,3,4,3
20904,1,0,5,0,0,0,0,1,1,1,1,0,0,0,0,0,0
20905,2,0,2,0,1,3,0,1,1,1,1,2,1,4,3,3,2
20906,2,0,1,0,0,0,0,0,1,1,4,2,0,0,0,0,0
20907,2,0,2,0,0,5,2,1,1,2,1,1,8,1,2,0,2
20908,2,0,2,0,0,6,1,1,1,3,1,2,5,8,4,0,4
20909,2,0,5,0,1,1,0,0,1,1,1,9,4,4,9,0,2
20910,1,0,2,0,1,3,1,1,1,1,1,2,2,8,2,3,3
20911,5,0,2,0,1,5,1,1,1,3,1,2,1,3,8,3,2
20912,1,0,3,0,1,2,0,1,1,1,1,2,1,4,8,3,2
20913,2,0,2,0,1,2,1,1,1,4,1,2,8,6,11,0,4
20914,2,0,3,0,1,4,2,1,1,2,1,2,1,6,11,3,3
20915,1,0,2,0,1,5,1,1,1,2,1,2,1,7,4,3,2
20916,3,0,1,0,1,6,4,1,1,2,1,2,1,4,2,3,2
20917,5,0,1,0,1,7,4,1,2,3,1,2,5,5,3,0,3
20918,0,0,2,0,0,5,0,1,1,3,1,2,5,8,6,0,4
20919,0,0,2,0,1,4,1,1,1,2,1,2,2,6,11,1,4
20920,3,0,3,0,0,1,0,1,2,1,1,1,1,0,0,1,2
20921,2,0,2,0,0,7,1,1,1,2,1,2,5,0,0,0,4
20922,1,0,2,0,0,4,1,1,1,2,1,2,1,1,4,3,1
20923,3,0,5,0,0,0,0,0,1,0,1,1,0,0,0,0,0
20924,1,0,3,0,0,4,3,1,1,3,1,1,1,5,3,2,3
20925,2,0,1,0,0,7,4,1,1,1,1,2,5,7,4,0,4
20926,3,0,2,0,1,3,1,1,1,2,1,2,1,4,4,3,1
20927,2,0,2,0,0,2,1,1,2,1,1,2,1,2,7,1,1
20928,2,0,2,0,1,2,0,1,1,1,1,2,1,9,10,3,2
20929,4,0,2,0,1,5,1,1,1,5,1,2,5,0,0,0,2
20930,1,0,3,0,1,2,0,1,1,1,1,2,1,9,5,3,4
20931,1,0,2,0,1,5,1,1,1,1,1,2,5,9,5,0,4
20932,1,0,2,0,1,2,1,1,1,1,1,2,3,6,11,0,4
20933,5,0,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0
20934,1,0,1,0,1,0,0,0,1,2,1,2,0,0,0,0,0
20935,2,0,2,0,1,0,0,0,1,1,1,2,0,0,0,0,0
20936,3,0,2,0,0,4,1,1,2,1,3,4,1,8,2,3,4
20937,4,0,3,0,1,3,3,1,1,2,1,1,1,0,0,3,2
20938,4,0,2,0,0,4,1,1,1,1,1,2,1,8,4,1,3
20939,4,0,1,0,0,4,4,1,1,2,1,2,2,8,6,4,4
20940,5,0,2,0,0,0,0,0,1,1,1,2,0,0,0,0,0
20941,3,0,1,0,1,4,3,1,2,2,3,7,1,7,4,2,4
20942,2,0,2,0,1,2,1,1,1,3,1,2,7,2,11,0,1
20943,2,0,5,0,1,5,3,1,1,1,1,2,1,8,2,1,3
20944,1,0,2,0,1,0,0,0,1,1,1,2,0,0,0,0,0
20945,1,0,2,0,0,3,1,1,1,2,1,2,1,8,4,3,4
20946,3,0,5,0,1,4,0,1,1,1,1,2,1,9,7,3,4
20947,4,0,3,0,0,0,0,0,1,1,1,2,0,0,0,0,0
